120001 1
215 -108.312 -3.82257 RING
216 -108.312 -3.82257 RING
217 -108.312 -3.82257 RING
218 -108.312 -3.82257 RING
219 -108.312 -3.82257 RING
220 -108.312 -3.82257 RING
221 -108.312 -3.82257 RING
222 -108.312 -3.82257 RING
223 -108.313 -3.82257 RING
224 -108.313 -3.82257 RING
225 -108.313 -3.82257 RING
226 -108.313 -3.82257 RING
227 -108.313 -3.82257 RING
228 -108.313 -3.82257 RING
229 -108.313 -3.82257 RING
230 -108.313 -3.82257 RING
231 -108.313 -3.82257 RING
232 -108.313 -3.82257 RING
233 -108.313 -3.82257 RING
234 -108.313 -3.82257 RING
235 -108.313 -3.82257 RING
236 -108.313 -3.82257 RING
237 -108.313 -3.82257 RING
238 -108.313 -3.82257 RING
239 -108.313 -3.82257 RING
240 -108.313 -3.82257 RING
241 -108.313 -3.82257 RING
242 -108.313 -3.82257 RING
243 -108.313 -3.82257 RING
244 -108.313 -3.82257 RING
245 -108.313 -3.82257 RING
246 -108.313 -3.82257 RING
247 -108.313 -3.82257 RING
248 -108.313 -3.82257 RING
249 -108.313 -3.82257 RING
250 -108.313 -3.82257 RING
251 -108.313 -3.82257 RING
252 -108.313 -3.82257 RING
253 -108.313 -3.82257 RING
254 -108.314 -3.82257 RING
255 -108.314 -3.82257 RING
256 -108.314 -3.82257 RING
257 -108.314 -3.82257 RING
258 -108.314 -3.82257 RING
259 -108.314 -3.82257 RING
260 -108.314 -3.82257 RING
261 -108.315 -3.82257 RING
262 -108.315 -3.82257 RING
263 -108.315 -3.82257 RING
264 -108.315 -3.82257 RING
265 -108.315 -3.82257 RING
266 -108.315 -3.82257 RING
267 -108.315 -3.82257 RING
268 -108.315 -3.82257 RING
269 -108.315 -3.82257 RING
270 -108.315 -3.82257 RING
271 -108.315 -3.82257 RING
272 -108.315 -3.82257 RING
273 -108.315 -3.82257 RING
274 -108.315 -3.82257 RING
275 -108.315 -3.82257 RING
276 -108.315 -3.82257 RING
277 -108.315 -3.82257 RING
278 -108.315 -3.82257 RING
279 -108.315 -3.82257 RING
280 -108.315 -3.82257 RING
281 -108.315 -3.82257 RING
282 -108.315 -3.82257 RING
283 -108.315 -3.82257 RING
284 -108.314 -3.82257 RING
285 -108.314 -3.82257 RING
286 -108.314 -3.82257 RING
287 -108.314 -3.82257 RING
288 -108.314 -3.82257 RING
289 -108.314 -3.82257 RING
290 -108.314 -3.82257 RING
291 -108.314 -3.82257 RING
292 -108.314 -3.82257 RING
293 -108.314 -3.82257 RING
294 -108.314 -3.82257 RING
295 -108.314 -3.82257 RING
296 -108.314 -3.82257 RING
297 -108.314 -3.82257 RING
298 -108.314 -3.82257 RING
299 -108.314 -3.82257 RING
300 -108.314 -3.82257 RING
301 -108.314 -3.82257 RING
302 -108.314 -3.82257 RING
303 -108.314 -3.82257 RING
304 -108.314 -3.82257 RING
305 -108.314 -3.82257 RING
306 -108.314 -3.82257 RING
307 -108.314 -3.82257 RING
308 -108.314 -3.82257 RING
309 -108.314 -3.82257 RING
310 -108.314 -3.82257 RING
311 -108.315 -3.82257 RING
312 -108.315 -3.82257 RING
313 -108.315 -3.82257 RING
314 -108.315 -3.82257 RING
315 -108.315 -3.82257 RING
316 -108.315 -3.82257 RING
317 -108.315 -3.82257 RING
318 -108.315 -3.82257 RING
319 -108.315 -3.82257 RING
320 -108.315 -3.82257 RING
321 -108.315 -3.82257 RING
322 -108.315 -3.82257 RING
323 -108.315 -3.82257 RING
324 -108.315 -3.82257 RING
325 -108.315 -3.82257 RING
326 -108.315 -3.82257 RING
327 -108.315 -3.82257 RING
328 -108.315 -3.82257 RING
329 -108.315 -3.82257 RING
330 -108.315 -3.82257 RING
331 -108.315 -3.82257 RING
332 -108.315 -3.82257 RING
333 -108.315 -3.82257 RING
334 -108.315 -3.82257 RING
335 -108.315 -3.82257 RING
336 -108.315 -3.82257 RING
337 -108.315 -3.82257 RING
338 -108.315 -3.82257 RING
339 -108.314 -3.82257 RING
340 -108.314 -3.82257 RING
341 -108.314 -3.82257 RING
342 -108.314 -3.82257 RING
343 -108.314 -3.82257 RING
344 -108.314 -3.82257 RING
345 -108.314 -3.82257 RING
346 -108.314 -3.82257 RING
347 -108.314 -3.82257 RING
348 -108.314 -3.82257 RING
349 -108.314 -3.82257 RING
350 -108.314 -3.82257 RING
351 -108.314 -3.82257 RING
352 -108.314 -3.82257 RING
353 -108.314 -3.82257 RING
354 -108.314 -3.82257 RING
355 -108.314 -3.82257 RING
356 -108.314 -3.82257 RING
357 -108.314 -3.82257 RING
358 -108.314 -3.82257 RING
359 -108.314 -3.82257 RING
360 -108.314 -3.82257 RING
361 -108.314 -3.82257 RING
362 -108.313 -3.82257 RING
363 -108.313 -3.82257 RING
364 -108.313 -3.82257 RING
365 -108.313 -3.82257 RING
366 -108.313 -3.82257 RING
367 -108.313 -3.82257 RING
368 -108.314 -3.82257 RING
369 -108.314 -3.82257 RING
370 -108.314 -3.82257 RING
371 -108.315 -3.82257 RING
372 -108.315 -3.82257 RING
373 -108.315 -3.82257 RING
374 -108.315 -3.82257 RING
375 -108.315 -3.82257 RING
376 -108.315 -3.82257 RING
377 -108.315 -3.82257 RING
378 -108.315 -3.82257 RING
379 -108.315 -3.82257 RING
380 -108.315 -3.82257 RING
381 -108.315 -3.82257 RING
382 -108.315 -3.82257 RING
383 -108.315 -3.82257 RING
384 -108.315 -3.82257 RING
385 -108.315 -3.82257 RING
386 -108.315 -3.82257 RING
387 -108.315 -3.82257 RING
388 -108.315 -3.82257 RING
389 -108.315 -3.82257 RING
390 -108.315 -3.82257 RING
391 -108.315 -3.82257 RING
392 -108.315 -3.82257 RING
393 -108.315 -3.82257 RING
394 -108.315 -3.82257 RING
395 -108.315 -3.82257 RING
396 -108.315 -3.82257 RING
397 -108.315 -3.82257 RING
398 -108.315 -3.82257 RING
399 -108.315 -3.82257 RING
400 -108.315 -3.82257 RING
401 -108.315 -3.82257 RING
402 -108.315 -3.82257 RING
403 -108.315 -3.82257 RING
404 -108.315 -3.82257 RING
405 -108.315 -3.82257 RING
406 -108.315 -3.82257 RING
407 -108.315 -3.82257 RING
408 -108.315 -3.82257 RING
409 -108.315 -3.82257 RING
410 -108.315 -3.82257 RING
411 -108.315 -3.82257 RING
412 -108.315 -3.82257 RING
413 -108.315 -3.82257 RING
414 -108.315 -3.82257 RING
415 -108.315 -3.82257 RING
416 -108.315 -3.82257 RING
417 -108.315 -3.82257 RING
418 -108.315 -3.82257 RING
419 -108.315 -3.82257 RING
420 -108.315 -3.82257 RING
421 -108.315 -3.82257 RING
422 -108.315 -3.82257 RING
423 -108.315 -3.82257 RING
424 -108.315 -3.82257 RING
425 -108.315 -3.82257 RING
426 -108.315 -3.82257 RING
427 -108.316 -3.82257 RING
428 -108.317 -3.82257 RING
429 -108.317 -3.82257 RING
430 -108.317 -3.82257 RING
431 -108.317 -3.82257 RING
432 -108.317 -3.82257 RING
433 -108.317 -3.82257 RING
434 -108.317 -3.82257 RING
435 -108.317 -3.82257 RING
436 -108.317 -3.82257 RING
437 -108.317 -3.82257 RING
438 -108.317 -3.82257 RING
439 -108.317 -3.82257 RING
440 -108.317 -3.82257 RING
441 -108.317 -3.82257 RING
442 -108.317 -3.82257 RING
443 -108.316 -3.82257 RING
444 -108.316 -3.82257 RING
445 -108.316 -3.82257 RING
446 -108.316 -3.82257 RING
447 -108.316 -3.82257 RING
448 -108.316 -3.82257 RING
449 -108.316 -3.82257 RING
450 -108.316 -3.82257 RING
451 -108.316 -3.82257 RING
452 -108.316 -3.82257 RING
453 -108.316 -3.82257 RING
454 -108.316 -3.82257 RING
455 -108.316 -3.82257 RING
456 -108.316 -3.82257 RING
457 -108.316 -3.82257 RING
458 -108.316 -3.82257 RING
459 -108.316 -3.82257 RING
460 -108.316 -3.82257 RING
461 -108.316 -3.82257 RING
462 -108.316 -3.82257 RING
463 -108.316 -3.82257 RING
464 -108.316 -3.82257 RING
465 -108.316 -3.82257 RING
466 -108.316 -3.82257 RING
467 -108.316 -3.82257 RING
468 -108.316 -3.82257 RING
469 -108.316 -3.82257 RING
470 -108.316 -3.82257 RING
471 -108.316 -3.82257 RING
472 -108.316 -3.82257 RING
473 -108.316 -3.82257 RING
474 -108.316 -3.82257 RING
475 -108.316 -3.82257 RING
476 -108.316 -3.82257 RING
477 -108.316 -3.82257 RING
478 -108.316 -3.82257 RING
479 -108.316 -3.82257 RING
480 -108.316 -3.82257 RING
481 -108.316 -3.82257 RING
482 -108.316 -3.82257 RING
483 -108.316 -3.82257 RING
484 -108.316 -3.82257 RING
485 -108.316 -3.82257 RING
486 -108.317 -3.82257 RING
487 -108.317 -3.82257 RING
488 -108.317 -3.82257 RING
489 -108.317 -3.82257 RING
490 -108.317 -3.82257 RING
491 -108.317 -3.82257 RING
492 -108.317 -3.82257 RING
493 -108.317 -3.82257 RING
494 -108.317 -3.82257 RING
495 -108.317 -3.82257 RING
496 -108.317 -3.82257 RING
497 -108.317 -3.82257 RING
498 -108.317 -3.82257 RING
499 -108.317 -3.82257 RING
500 -108.317 -3.82257 RING
501 -108.317 -3.82257 RING
502 -108.317 -3.82257 RING
503 -108.317 -3.82257 RING
504 -108.317 -3.82257 RING
505 -108.317 -3.82257 RING
506 -108.317 -3.82257 RING
507 -108.316 -3.82257 RING
508 -108.316 -3.82257 RING
509 -108.316 -3.82257 RING
510 -108.316 -3.82257 RING
511 -108.316 -3.82257 RING
512 -108.316 -3.82257 RING
513 -108.316 -3.82257 RING
514 -108.316 -3.82257 RING
515 -108.316 -3.82257 RING
516 -108.316 -3.82257 RING
517 -108.316 -3.82257 RING
518 -108.316 -3.82257 RING
519 -108.316 -3.82257 RING
520 -108.316 -3.82257 RING
521 -108.316 -3.82257 RING
522 -108.316 -3.82257 RING
523 -108.316 -3.82257 RING
524 -108.316 -3.82257 RING
525 -108.316 -3.82257 RING
526 -108.316 -3.82257 RING
527 -108.316 -3.82257 RING
528 -108.316 -3.82257 RING
529 -108.315 -3.82257 RING
530 -108.315 -3.82257 RING
531 -108.315 -3.82257 RING
532 -108.315 -3.82257 RING
533 -108.315 -3.82257 RING
534 -108.315 -3.82257 RING
535 -108.315 -3.82257 RING
536 -108.315 -3.82257 RING
537 -108.315 -3.82257 RING
538 -108.315 -3.82257 RING
539 -108.315 -3.82257 RING
540 -108.315 -3.82257 RING
541 -108.315 -3.82257 RING
542 -108.315 -3.82257 RING
543 -108.315 -3.82257 RING
544 -108.315 -3.82257 RING
545 -108.315 -3.82257 RING
546 -108.316 -3.82257 RING
547 -108.316 -3.82257 RING
548 -108.316 -3.82257 RING
549 -108.316 -3.82257 RING
550 -108.316 -3.82257 RING
551 -108.316 -3.82257 RING
552 -108.316 -3.82257 RING
553 -108.316 -3.82257 RING
554 -108.316 -3.82257 RING
555 -108.316 -3.82257 RING
556 -108.316 -3.82257 RING
557 -108.316 -3.82257 RING
558 -108.316 -3.82257 RING
559 -108.316 -3.82257 RING
560 -108.316 -3.82257 RING
561 -108.316 -3.82257 RING
562 -108.316 -3.82257 RING
563 -108.316 -3.82257 RING
564 -108.316 -3.82257 RING
565 -108.316 -3.82257 RING
566 -108.316 -3.82257 RING
567 -108.316 -3.82257 RING
568 -108.316 -3.82257 RING
569 -108.316 -3.82257 RING
570 -108.316 -3.82257 RING
571 -108.316 -3.82257 RING
572 -108.316 -3.82257 RING
573 -108.316 -3.82257 RING
574 -108.316 -3.82257 RING
575 -108.316 -3.82257 RING
576 -108.316 -3.82257 RING
577 -108.316 -3.82257 RING
578 -108.315 -3.82257 RING
579 -108.315 -3.82257 RING
580 -108.315 -3.82257 RING
581 -108.315 -3.82257 RING
582 -108.315 -3.82257 RING
583 -108.315 -3.82257 RING
584 -108.315 -3.82257 RING
585 -108.315 -3.82257 RING
586 -108.315 -3.82257 RING
587 -108.315 -3.82257 RING
588 -108.315 -3.82257 RING
589 -108.315 -3.82257 RING
590 -108.315 -3.82257 RING
591 -108.315 -3.82257 RING
592 -108.315 -3.82257 RING
593 -108.315 -3.82257 RING
594 -108.315 -3.82257 RING
595 -108.315 -3.82257 RING
596 -108.315 -3.82257 RING
597 -108.315 -3.82257 RING
598 -108.315 -3.82257 RING
599 -108.315 -3.82257 RING
600 -108.315 -3.82257 RING
601 -108.315 -3.82257 RING
602 -108.315 -3.82257 RING
603 -108.315 -3.82257 RING
604 -108.315 -3.82257 RING
605 -108.315 -3.82257 RING
606 -108.315 -3.82257 RING
607 -108.315 -3.82257 RING
608 -108.317 -3.82257 RING
609 -108.317 -3.82257 RING
610 -108.317 -3.82257 RING
611 -108.317 -3.82257 RING
612 -108.317 -3.82257 RING
613 -108.317 -3.82257 RING
614 -108.317 -3.82257 RING
615 -108.317 -3.82257 RING
616 -108.317 -3.82257 RING
617 -108.317 -3.82257 RING
618 -108.317 -3.82257 RING
619 -108.317 -3.82257 RING
620 -108.316 -3.82257 RING
621 -108.316 -3.82257 RING
622 -108.316 -3.82257 RING
623 -108.316 -3.82257 RING
624 -108.316 -3.82257 RING
625 -108.316 -3.82257 RING
626 -108.316 -3.82257 RING
627 -108.316 -3.82257 RING
628 -108.316 -3.82257 RING
629 -108.316 -3.82257 RING
630 -108.316 -3.82257 RING
631 -108.316 -3.82257 RING
632 -108.316 -3.82257 RING
633 -108.316 -3.82257 RING
634 -108.316 -3.82257 RING
635 -108.316 -3.82257 RING
636 -108.316 -3.82257 RING
637 -108.316 -3.82257 RING
638 -108.316 -3.82257 RING
639 -108.316 -3.82257 RING
640 -108.316 -3.82257 RING
641 -108.316 -3.82257 RING
642 -108.316 -3.82257 RING
643 -108.316 -3.82257 RING
644 -108.316 -3.82257 RING
645 -108.316 -3.82257 RING
646 -108.316 -3.82257 RING
647 -108.316 -3.82257 RING
648 -108.316 -3.82257 RING
649 -108.316 -3.82257 RING
650 -108.316 -3.82257 RING
651 -108.316 -3.82257 RING
652 -108.317 -3.82257 RING
653 -108.318 -3.82257 RING
654 -108.318 -3.82257 RING
655 -108.318 -3.82257 RING
656 -108.318 -3.82257 RING
657 -108.318 -3.82257 RING
658 -108.318 -3.82257 RING
659 -108.318 -3.82257 RING
660 -108.318 -3.82257 RING
661 -108.318 -3.82257 RING
662 -108.318 -3.82257 RING
663 -108.318 -3.82257 RING
664 -108.318 -3.82257 RING
665 -108.317 -3.82257 RING
666 -108.317 -3.82257 RING
667 -108.317 -3.82257 RING
668 -108.317 -3.82257 RING
669 -108.317 -3.82257 RING
670 -108.317 -3.82257 RING
671 -108.318 -3.82257 RING
672 -108.317 -3.82257 RING
673 -108.317 -3.82257 RING
674 -108.317 -3.82257 RING
675 -108.317 -3.82257 RING
676 -108.317 -3.82257 RING
677 -108.317 -3.82257 RING
678 -108.317 -3.82257 RING
679 -108.317 -3.82257 RING
680 -108.317 -3.82257 RING
681 -108.317 -3.82257 RING
682 -108.317 -3.82257 RING
683 -108.317 -3.82257 RING
684 -108.317 -3.82257 RING
685 -108.317 -3.82257 RING
686 -108.317 -3.82257 RING
687 -108.317 -3.82257 RING
688 -108.317 -3.82257 RING
689 -108.317 -3.82257 RING
690 -108.317 -3.82257 RING
691 -108.317 -3.82257 RING
692 -108.317 -3.82257 RING
693 -108.317 -3.82257 RING
694 -108.317 -3.82257 RING
695 -108.317 -3.82257 RING
696 -108.317 -3.82257 RING
697 -108.317 -3.82257 RING
698 -108.317 -3.82257 RING
699 -108.317 -3.82257 RING
700 -108.317 -3.82257 RING
701 -108.317 -3.82257 RING
702 -108.317 -3.82257 RING
703 -108.317 -3.82257 RING
704 -108.317 -3.82257 RING
705 -108.317 -3.82257 RING
706 -108.317 -3.82257 RING
707 -108.317 -3.82257 RING
708 -108.317 -3.82257 RING
709 -108.317 -3.82257 RING
710 -108.317 -3.82257 RING
711 -108.317 -3.82257 RING
712 -108.317 -3.82257 RING
713 -108.317 -3.82257 RING
714 -108.317 -3.82257 RING
715 -108.317 -3.82257 RING
716 -108.317 -3.82257 RING
717 -108.317 -3.82257 RING
718 -108.316 -3.82257 RING
719 -108.316 -3.82257 RING
720 -108.316 -3.82257 RING
721 -108.316 -3.82257 RING
722 -108.316 -3.82257 RING
723 -108.316 -3.82257 RING
724 -108.316 -3.82257 RING
725 -108.316 -3.82257 RING
726 -108.316 -3.82257 RING
727 -108.316 -3.82257 RING
728 -108.316 -3.82257 RING
729 -108.316 -3.82257 RING
730 -108.316 -3.82257 RING
731 -108.316 -3.82257 RING
732 -108.316 -3.82257 RING
733 -108.316 -3.82257 RING
734 -108.316 -3.82257 RING
735 -108.317 -3.82257 RING
736 -108.317 -3.82257 RING
737 -108.317 -3.82257 RING
738 -108.317 -3.82257 RING
739 -108.317 -3.82257 RING
740 -108.317 -3.82257 RING
741 -108.317 -3.82257 RING
742 -108.317 -3.82257 RING
743 -108.317 -3.82257 RING
744 -108.317 -3.82257 RING
745 -108.317 -3.82257 RING
746 -108.317 -3.82257 RING
747 -108.317 -3.82257 RING
748 -108.317 -3.82257 RING
749 -108.317 -3.82257 RING
750 -108.317 -3.82257 RING
751 -108.317 -3.82257 RING
752 -108.317 -3.82257 RING
753 -108.317 -3.82257 RING
754 -108.317 -3.82257 RING
755 -108.317 -3.82257 RING
756 -108.317 -3.82257 RING
757 -108.317 -3.82257 RING
758 -108.317 -3.82257 RING
759 -108.317 -3.82257 RING
760 -108.317 -3.82257 RING
761 -108.317 -3.82257 RING
762 -108.317 -3.82257 RING
763 -108.317 -3.82257 RING
764 -108.317 -3.82257 RING
765 -108.317 -3.82257 RING
766 -108.317 -3.82257 RING
767 -108.317 -3.82257 RING
768 -108.317 -3.82257 RING
769 -108.317 -3.82257 RING
770 -108.317 -3.82257 RING
771 -108.317 -3.82257 RING
772 -108.317 -3.82257 RING
773 -108.317 -3.82257 RING
774 -108.317 -3.82257 RING
775 -108.317 -3.82257 RING
776 -108.317 -3.82257 RING
777 -108.317 -3.82257 RING
778 -108.317 -3.82257 RING
779 -108.317 -3.82257 RING
780 -108.317 -3.82257 RING
781 -108.317 -3.82257 RING
782 -108.317 -3.82257 RING
783 -108.317 -3.82257 RING
784 -108.317 -3.82257 RING
785 -108.317 -3.82257 RING
786 -108.317 -3.82257 RING
787 -108.317 -3.82257 RING
788 -108.317 -3.82257 RING
789 -108.317 -3.82257 RING
790 -108.317 -3.82257 RING
791 -108.317 -3.82257 RING
792 -108.317 -3.82257 RING
793 -108.317 -3.82257 RING
794 -108.317 -3.82257 RING
795 -108.317 -3.82257 RING
796 -108.317 -3.82257 RING
797 -108.317 -3.82257 RING
798 -108.317 -3.82257 RING
799 -108.317 -3.82257 RING
800 -108.317 -3.82257 RING
801 -108.318 -3.82257 RING
802 -108.318 -3.82257 RING
803 -108.318 -3.82257 RING
804 -108.318 -3.82257 RING
805 -108.318 -3.82257 RING
806 -108.318 -3.82257 RING
807 -108.318 -3.82257 RING
808 -108.318 -3.82257 RING
809 -108.318 -3.82257 RING
810 -108.318 -3.82257 RING
811 -108.318 -3.82257 RING
812 -108.318 -3.82257 RING
813 -108.318 -3.82257 RING
814 -108.318 -3.82257 RING
815 -108.318 -3.82257 RING
816 -108.318 -3.82257 RING
817 -108.318 -3.82257 RING
818 -108.318 -3.82257 RING
819 -108.318 -3.82257 RING
820 -108.318 -3.82257 RING
821 -108.318 -3.82257 RING
822 -108.318 -3.82257 RING
823 -108.318 -3.82257 RING
824 -108.318 -3.82257 RING
825 -108.317 -3.82257 RING
826 -108.317 -3.82257 RING
827 -108.317 -3.82257 RING
828 -108.317 -3.82257 RING
829 -108.317 -3.82257 RING
830 -108.317 -3.82257 RING
831 -108.317 -3.82257 RING
832 -108.317 -3.82257 RING
833 -108.317 -3.82257 RING
834 -108.317 -3.82257 RING
835 -108.316 -3.82257 RING
836 -108.316 -3.82257 RING
837 -108.316 -3.82257 RING
838 -108.316 -3.82257 RING
839 -108.316 -3.82257 RING
840 -108.316 -3.82257 RING
841 -108.316 -3.82257 RING
842 -108.316 -3.82257 RING
843 -108.316 -3.82257 RING
844 -108.316 -3.82257 RING
845 -108.316 -3.82257 RING
846 -108.316 -3.82257 RING
847 -108.316 -3.82257 RING
848 -108.316 -3.82257 RING
849 -108.316 -3.82257 RING
850 -108.316 -3.82257 RING
851 -108.316 -3.82257 RING
852 -108.316 -3.82257 RING
853 -108.316 -3.82257 RING
854 -108.316 -3.82257 RING
855 -108.316 -3.82257 RING
856 -108.316 -3.82257 RING
857 -108.316 -3.82257 RING
858 -108.316 -3.82257 RING
859 -108.317 -3.82257 RING
860 -108.317 -3.82257 RING
861 -108.317 -3.82257 RING
862 -108.317 -3.82257 RING
863 -108.317 -3.82257 RING
864 -108.317 -3.82257 RING
865 -108.317 -3.82257 RING
866 -108.317 -3.82257 RING
867 -108.317 -3.82257 RING
868 -108.317 -3.82257 RING
869 -108.317 -3.82257 RING
870 -108.318 -3.82257 RING
871 -108.318 -3.82257 RING
872 -108.318 -3.82257 RING
873 -108.318 -3.82257 RING
